"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0V250","2020-02-19 03:00:00","298.000","25.000","1.200","11.400","0.960","988.500","","0.000","-99.000","-99.000","-99.000","11.600","","10.600",""
"C0U980","2020-02-19 03:00:00","573.000","106.000","1.300","8.700","0.960","960.200","","0.000","-99.000","-99.000","-99.000","9.000","","8.600",""
"C0S740","2020-02-19 03:00:00","289.000","20.000","0.500","11.300","0.880","993.800","","0.000","-99.000","-99.000","-99.000","11.700","","11.300",""
"C0A940","2020-02-19 03:00:00","49.000","74.000","0.400","14.300","0.630","1020.700","","0.000","-99.000","-99.000","-99.000","14.300","","13.900",""
"C0A920","2020-02-19 03:00:00","196.000","111.000","2.200","12.100","0.740","1001.300","","0.000","-99.000","-99.000","-99.000","12.500","","12.000",""
"C0T870","2020-02-19 03:00:00","135.000","0.000","0.000","11.000","0.970","1010.200","","0.000","-99.000","-99.000","-99.000","11.400","","11.000",""
"C0O930","2020-02-19 03:00:00","69.000","0.000","0.000","10.300","1.000","1016.900","","0.000","-99.000","-99.000","-99.000","11.700","","10.100",""
"C0AI40","2020-02-19 03:00:00","37.000","124.000","1.700","14.200","0.600","1021.300","","0.000","-99.000","-99.000","-99.000","14.400","","13.900",""
"C0C460","2020-02-19 03:00:00","482.000","147.000","0.500","10.800","0.650","968.900","","0.000","-99.000","-99.000","-99.000","11.000","","10.600",""
"C0E520","2020-02-19 03:00:00","320.000","0.000","0.000","6.700","1.000","988.000","","0.000","-99.000","-99.000","-99.000","6.900","","6.100",""
"C0T9D0","2020-02-19 03:00:00","7.000","0.000","0.100","13.700","0.850","1026.000","","0.000","-99.000","-99.000","-99.000","13.900","","13.500",""
"C0I390","2020-02-19 03:00:00","1184.000","98.000","2.100","6.500","0.850","892.600","","0.000","-99.000","-99.000","-99.000","7.100","","6.300",""
"C0B020","2020-02-19 03:00:00","86.000","109.000","3.000","14.300","0.660","1014.300","","0.000","-99.000","-99.000","-99.000","14.300","","13.900",""
"CM0170","2020-02-19 03:00:00","106.000","102.000","3.400","10.900","0.990","1012.600","","0.000","-99.000","-99.000","-99.000","12.000","","10.300",""
"C0F860","2020-02-19 03:00:00","2215.000","200.000","0.800","1.200","1.000","783.300","","0.000","-99.000","-99.000","-99.000","1.400","","0.800",""
"C0U890","2020-02-19 03:00:00","116.000","272.000","2.900","12.000","0.820","1013.900","","0.000","-99.000","-99.000","-99.000","12.100","","11.800",""
"C0G800","2020-02-19 03:00:00","15.000","32.000","1.900","10.900","0.790","1022.300","","0.000","-99.000","-99.000","-99.000","11.700","","10.900",""
"C0F850","2020-02-19 03:00:00","379.000","0.000","0.000","9.000","0.940","979.600","","0.000","-99.000","-99.000","-99.000","9.200","","8.900",""
